episode,timestep,reward
2908,59200,0.0
2910,60000,0.0
2912,60800,0.0
2914,61600,0.0
2916,62400,0.0
2918,63200,0.0
2920,64000,0.0
2922,64800,0.0
2924,65600,0.0
2926,66400,0.0
2928,67200,0.0
2930,68000,0.0
2932,68800,0.0
2934,69600,0.0
2936,70400,0.0
2938,71200,0.0
2940,72000,0.0
2942,72800,0.0
2944,73600,0.0
2946,74400,0.0
2948,75200,0.0
2950,76000,0.0
2952,76800,0.0
2954,77600,0.0
2956,78400,0.0
2958,79200,0.0
2960,80000,0.0
2962,80800,0.0
2964,81600,0.0
2966,82400,0.0
2968,83200,0.0
2970,84000,0.0
2972,84800,0.0
2974,85600,0.0
2976,86400,0.0
2978,87200,0.0
2980,88000,0.0
2982,88800,0.0
2984,89600,0.0
2986,90400,0.0
2988,91200,0.0
2990,92000,0.0
2992,92800,0.0
2994,93600,0.0
2996,94400,0.0
2998,95200,0.0
3000,96000,0.0
3002,96800,0.0
3004,97600,0.0
3006,98400,0.0
3008,99200,0.0
3010,100000,0.0
3013,800,0.0
3015,1600,0.0
3017,2400,0.0
3019,3200,0.0
3021,4000,0.0
3023,4800,0.0
3025,5600,0.0
3027,6400,0.0
3029,7200,0.0
3031,8000,0.0
3033,8800,0.0
3035,9600,0.0
3037,10400,0.0
3039,11200,0.0
3041,12000,0.0
3043,12800,0.0
3045,13600,0.0
3047,14400,0.0
3049,15200,0.0
3051,16000,0.0
3053,16800,0.0
3055,17600,0.0
3057,18400,0.0
3059,19200,0.0
3061,20000,0.0
3063,20800,0.0
3065,21600,0.0
3067,22400,0.0
3069,23200,0.0
3071,24000,0.0
3073,24800,0.0
3075,25600,0.0
3077,26400,0.0
3079,27200,0.0
3081,28000,0.0
3083,28800,0.0
3085,29600,0.0
3087,30400,0.0
3089,31200,0.0
3091,32000,0.0
3093,32800,0.0
3095,33600,0.0
3097,34400,0.0
3099,35200,0.0
3101,36000,0.0
3103,36800,0.0
3105,37600,0.0
3107,38400,0.0
3109,39200,0.0
3111,40000,0.0
3113,40800,0.0
3115,41600,0.0
3117,42400,0.0
3119,43200,0.0
3121,44000,0.0
3123,44800,0.0
3125,45600,0.0
3127,46400,0.0
3129,47200,0.0
3131,48000,0.0
3133,48800,0.0
3135,49600,0.0
3137,50400,0.0
3139,51200,0.0
3141,52000,0.0
3143,52800,0.0
3145,53600,0.0
3147,54400,0.0
3149,55200,0.0
3151,56000,0.0
3153,56800,0.0
3155,57600,0.0
3157,58400,0.0
3159,59200,0.0
3161,60000,0.0
3163,60800,0.0
3165,61600,0.0
3167,62400,0.0
3169,63200,0.0
3171,64000,0.0
3173,64800,0.0
3175,65600,0.0
3177,66400,0.0
3179,67200,0.0
3181,68000,0.0
3183,68800,0.0
3185,69600,0.0
3187,70400,0.0
3189,71200,0.0
3191,72000,0.0
3193,72800,0.0
3195,73600,0.0
3197,74400,0.0
3199,75200,0.0
3201,76000,0.0
3203,76800,0.0
3205,77600,0.0
3207,78400,0.0
3209,79200,0.0
3211,80000,0.0
3213,80800,0.0
3215,81600,0.0
3217,82400,0.0
3219,83200,0.0
3221,84000,0.0
3223,84800,0.0
3225,85600,0.0
3227,86400,0.0
3229,87200,0.0
3231,88000,0.0
3233,88800,0.0
3235,89600,0.0
3237,90400,0.0
3239,91200,0.0
3241,92000,0.0
3243,92800,0.0
3245,93600,0.0
3247,94400,0.0
3249,95200,0.0
3251,96000,0.0
3253,96800,0.0
3255,97600,0.0
3257,98400,0.0
3259,99200,0.0
3261,100000,0.0
3264,800,0.0
3266,1600,0.0
3268,2400,0.0
3270,3200,0.0
3272,4000,0.0
3274,4800,0.0
3276,5600,0.0
3278,6400,0.0
3280,7200,0.0
3282,8000,0.0
3284,8800,0.0
3286,9600,0.0
3288,10400,0.0
3290,11200,0.0
3292,12000,0.0
3294,12800,0.0
3296,13600,0.0
3298,14400,0.0
3300,15200,0.0
3302,16000,0.0
3304,16800,0.0
3306,17600,0.0
3308,18400,0.0
3310,19200,0.0
3312,20000,0.0
3314,20800,0.0
3316,21600,0.0
3318,22400,0.0
3320,23200,0.0
3322,24000,0.0
3324,24800,0.0
3326,25600,0.0
3328,26400,0.0
3330,27200,0.0
3332,28000,0.0
3334,28800,0.0
3336,29600,0.0
3338,30400,0.0
3340,31200,0.0
3342,32000,0.0
3344,32800,0.0
3346,33600,0.0
3348,34400,0.0
3350,35200,0.0
3352,36000,0.0
3354,36800,0.0
3356,37600,0.0
3358,38400,0.0
3360,39200,0.0
3362,40000,0.0
3364,40800,0.0
3366,41600,0.0
3368,42400,0.0
3370,43200,0.0
3372,44000,0.0
3374,44800,0.0
3376,45600,0.0
3378,46400,0.0
3380,47200,0.0
3382,48000,0.0
3384,48800,0.0
3386,49600,0.0
3388,50400,0.0
3390,51200,0.0
3392,52000,0.0
3394,52800,0.0
3396,53600,0.0
3398,54400,0.0
3400,55200,0.0
3402,56000,0.0
3404,56800,0.0
3406,57600,0.0
3408,58400,0.0
3410,59200,0.0
3412,60000,0.0
3414,60800,0.0
3416,61600,0.0
3418,62400,0.0
3420,63200,0.0
3422,64000,0.0
3424,64800,0.0
3426,65600,0.0
3428,66400,0.0
3430,67200,0.0
3432,68000,0.0
3434,68800,0.0
3436,69600,0.0
3438,70400,0.0
3440,71200,0.0
3442,72000,0.0
3444,72800,0.0
3446,73600,0.0
3448,74400,0.0
3450,75200,0.0
3452,76000,0.0
3454,76800,0.0
3456,77600,0.0
3458,78400,0.0
3460,79200,0.0
3462,80000,0.0
3464,80800,0.0
3466,81600,0.0
3468,82400,0.0
3470,83200,0.0
3472,84000,0.0
3474,84800,0.0
3476,85600,0.0
3478,86400,0.0
3480,87200,0.0
3482,88000,0.0
3484,88800,0.0
3486,89600,0.0
3488,90400,0.0
3490,91200,0.0
3492,92000,0.0
3494,92800,0.0
3496,93600,0.0
3498,94400,0.0
3500,95200,0.0
3502,96000,0.0
3504,96800,0.0
3506,97600,0.0
3508,98400,0.0
3510,99200,0.0
3512,100000,0.0
3515,800,0.0
3517,1600,0.0
3519,2400,0.0
3521,3200,0.0
3523,4000,0.0
3525,4800,0.0
3527,5600,0.0
3529,6400,0.0
3531,7200,0.0
3533,8000,0.0
3535,8800,0.0
3537,9600,0.0
3539,10400,0.0
3541,11200,0.0
3543,12000,0.0
3545,12800,0.0
3547,13600,0.0
3549,14400,0.0
3551,15200,0.0
3553,16000,0.0
3555,16800,0.0
3557,17600,0.0
3559,18400,0.0
3561,19200,0.0
3563,20000,0.0
3565,20800,0.0
3567,21600,0.0
3569,22400,0.0
3571,23200,0.0
3573,24000,0.0
3575,24800,0.0
3577,25600,0.0
3579,26400,0.0
3581,27200,0.0
3583,28000,0.0
3585,28800,0.0
3587,29600,0.0
3589,30400,0.0
3591,31200,0.0
3593,32000,0.0
3595,32800,0.0
3597,33600,0.0
3599,34400,0.0
3601,35200,0.0
3603,36000,0.0
3605,36800,0.0
3607,37600,0.0
3609,38400,0.0
3611,39200,0.0
3613,40000,0.0
3615,40800,0.0
3617,41600,0.0
3619,42400,0.0
3621,43200,0.0
3623,44000,0.0
3625,44800,0.0
3627,45600,0.0
3629,46400,0.0
3631,47200,0.0
3633,48000,0.0
3635,48800,0.0
3637,49600,0.0
3639,50400,0.0
3641,51200,0.0
3643,52000,0.0
3645,52800,0.0
3647,53600,0.0
3649,54400,0.0
3651,55200,0.0
3653,56000,0.0
3655,56800,0.0
3657,57600,0.0
3659,58400,0.0
3661,59200,0.0
3663,60000,0.0
3665,60800,0.0
3667,61600,0.0
3669,62400,0.0
3671,63200,0.0
3673,64000,0.0
3675,64800,0.0
3677,65600,0.0
3679,66400,0.0
3681,67200,0.0
3683,68000,0.0
3685,68800,0.0
3687,69600,0.0
3689,70400,0.0
3691,71200,0.0
3693,72000,0.0
3695,72800,0.0
3697,73600,0.0
3699,74400,0.0
3701,75200,0.0
3703,76000,0.0
3705,76800,0.0
3707,77600,0.0
3709,78400,0.0
3711,79200,0.0
3713,80000,0.0
3715,80800,0.0
3717,81600,0.0
3719,82400,0.0
3721,83200,0.0
3723,84000,0.0
3725,84800,0.0
3727,85600,0.0
3729,86400,0.0
3731,87200,0.0
3733,88000,0.0
3735,88800,0.0
3737,89600,0.0
3739,90400,0.0
3741,91200,0.0
3743,92000,0.0
3745,92800,0.0
3747,93600,0.0
3749,94400,0.0
3751,95200,0.0
3753,96000,0.0
3755,96800,0.0
3757,97600,0.0
3759,98400,0.0
3761,99200,0.0
3763,100000,0.0
