episode,timestep,reward
636098,41600,9963.1623
636680,42400,9963.3799
637271,43200,9964.7853
637858,44000,9963.9541
638435,44800,9962.196
638995,45600,9957.8447
639563,46400,9960.0125
640136,47200,9960.8868
640712,48000,9961.7832
641303,48800,9964.8749
641906,49600,9967.408
642479,50400,9960.6302
643046,51200,9959.2488
643616,52000,9959.7212
644195,52800,9962.6823
644758,53600,9958.0711
645325,54400,9959.3405
645896,55200,9960.142
646432,56000,9951.1961
647019,56800,9963.7838
647589,57600,9960.0721
648157,58400,9959.3101
648730,59200,9960.6302
649331,60000,9966.9668
649913,60800,9962.8662
650492,61600,9961.912
651054,62400,9957.9023
651627,63200,9961.6669
652187,64000,9957.3002
652771,64800,9963.4163
653343,65600,9961.0737
653925,66400,9962.8764
654485,67200,9957.6662
655055,68000,9959.9792
655643,68800,9964.774
656219,69600,9961.2744
656792,70400,9961.2341
657351,71200,9957.2238
657920,72000,9960.2707
658500,72800,9961.4604
659093,73600,9965.3307
659662,74400,9960.1463
660274,75200,9969.3579
660852,76000,9961.7647
661431,76800,9962.2574
662009,77600,9961.7442
662595,78400,9963.9028
663171,79200,9961.356
663749,80000,9961.7544
664332,80800,9962.94
664904,81600,9960.4687
665487,82400,9963.4546
666065,83200,9962.4465
666638,84000,9960.1887
667199,84800,9957.9217
667784,85600,9963.5694
668363,86400,9962.2471
668934,87200,9960.2244
669506,88000,9960.0472
670102,88800,9965.9296
670694,89600,9965.1032
671280,90400,9963.8022
671852,91200,9960.3147
672420,92000,9959.5689
672993,92800,9960.2915
673601,93600,9968.6531
674191,94400,9964.6459
674783,95200,9966.1945
675378,96000,9965.4572
675953,96800,9961.8209
676541,97600,9963.8454
677117,98400,9961.2641
677682,99200,9958.6568
678278,100000,9965.9296
678863,800,9963.7597
679440,1600,9961.3513
680015,2400,9961.8209
680589,3200,9960.8833
681159,4000,9959.6381
681722,4800,9958.2382
682310,5600,9964.1151
682886,6400,9962.0488
683458,7200,9960.1295
684032,8000,9960.7091
684600,8800,9959.5689
685193,9600,9965.2514
685760,10400,9959.1554
686332,11200,9960.9914
686884,12000,9955.6051
687469,12800,9963.2633
688035,13600,9959.0828
688615,14400,9962.4094
689208,15200,9965.3402
689790,16000,9963.3816
690360,16800,9959.8037
690935,17600,9961.2785
691510,18400,9961.3902
692076,19200,9959.1657
692656,20000,9962.0587
693245,20800,9964.2564
693810,21600,9959.5418
694390,22400,9961.9162
694975,23200,9963.8309
695557,24000,9963.0483
696122,24800,9958.9164
696710,25600,9964.1855
697276,26400,9958.9897
697846,27200,9960.4125
698443,28000,9966.7744
699024,28800,9962.5082
699610,29600,9964.6538
700201,30400,9965.2229
700777,31200,9961.4377
701355,32000,9962.182
701925,32800,9960.3661
702502,33600,9962.2776
703085,34400,9963.1526
703668,35200,9963.0207
704229,36000,9957.5752
704810,36800,9962.7213
705398,37600,9964.1055
705971,38400,9961.5114
706549,39200,9961.8358
707128,40000,9962.4301
707712,40800,9963.2247
708320,41600,9968.9139
708916,42400,9966.3441
709495,43200,9962.0847
710076,44000,9962.458
710662,44800,9963.9825
711244,45600,9962.5521
711827,46400,9963.5245
712422,47200,9965.6943
713012,48000,9965.393
713594,48800,9963.2183
714177,49600,9963.6218
714747,50400,9959.8141
715312,51200,9958.6568
715878,52000,9958.8235
716464,52800,9963.9334
717047,53600,9963.111
717622,54400,9961.3045
718210,55200,9964.2753
718784,56000,9961.3957
719382,56800,9966.3775
719964,57600,9963.0617
720542,58400,9961.9172
721115,59200,9961.2254
721687,60000,9960.6332
722270,60800,9963.3042
722844,61600,9961.2734
723436,62400,9965.441
724018,63200,9962.6034
724614,64000,9966.4057
725201,64800,9963.9541
725805,65600,9967.8611
726369,66400,9958.593
726938,67200,9959.7331
727525,68000,9964.2746
728120,68800,9966.0404
728703,69600,9962.8595
729306,70400,9967.4173
729873,71200,9958.9994
730448,72000,9961.1247
731033,72800,9963.9114
731603,73600,9960.0715
732171,74400,9959.8568
732750,75200,9962.0944
733333,76000,9963.4547
733895,76800,9957.9023
734475,77600,9962.403
735050,78400,9960.9514
735637,79200,9963.9542
736218,80000,9962.7304
736795,80800,9962.1254
737379,81600,9963.2553
737985,82400,9968.2289
738562,83200,9961.7697
739143,84000,9962.792
739715,84800,9960.0473
740303,85600,9964.6059
740887,86400,9963.346
741462,87200,9960.9412
742033,88000,9960.0695
742627,88800,9965.5674
743203,89600,9961.3037
743796,90400,9965.0827
744369,91200,9961.1433
744939,92000,9960.1426
745513,92800,9960.9029
746106,93600,9965.3307
746677,94400,9959.997
747257,95200,9962.8085
747839,96000,9962.6238
748434,96800,9966.1985
749008,97600,9960.7189
749604,98400,9966.2652
750199,99200,9965.7392
750783,100000,9963.7486
751368,800,9962.906
751950,1600,9962.6552
752520,2400,9959.8246
753105,3200,9963.0773
753688,4000,9962.7787
754256,4800,9959.1553
754835,5600,9961.8307
755413,6400,9961.5917
755991,7200,9961.592
756556,8000,9958.6252
757139,8800,9962.7787
757725,9600,9963.3106
758295,10400,9959.6491
758867,11200,9960.6643
759435,12000,9958.8028
760012,12800,9961.1785
760596,13600,9963.1849
761163,14400,9959.0829
761745,15200,9962.1993
762327,16000,9962.543
762909,16800,9962.7148
763473,17600,9957.9787
764046,18400,9960.5585
764604,19200,9956.81
765172,20000,9958.8028
765745,20800,9960.3839
766307,21600,9958.0071
766871,22400,9957.8014
767447,23200,9961.1111
768006,24000,9956.8873
768589,24800,9962.7787
769154,25600,9958.4071
769713,26400,9956.8873
770285,27200,9960.1399
770869,28000,9963.1849
771440,28800,9959.7198
772025,29600,9963.2479
772595,30400,9960.0
773163,31200,9958.8028
773737,32000,9960.6272
774319,32800,9962.543
774909,33600,9964.4068
775509,34400,9966.6667
776073,35200,9958.2688
776652,36000,9961.8307
777240,36800,9963.9456
777821,37600,9962.3064
778414,38400,9965.2614
778999,39200,9963.2479
779568,40000,9959.2267
780153,40800,9963.2479
780715,41600,9957.6512
781267,42400,9955.0725
781839,43200,9960.1399
782421,44000,9962.6522
783014,44800,9965.0927
783594,45600,9962.069
784169,46400,9960.8696
784745,47200,9961.1111
785316,48000,9959.8949
785890,48800,9960.6272
786457,49600,9958.9069
787041,50400,9963.0137
787629,51200,9963.9456
788203,52000,9960.6272
788775,52800,9960.3147
789356,53600,9962.3064
789939,54400,9962.9503
790511,55200,9959.7902
791072,56000,9957.3975
791659,56800,9963.7138
792242,57600,9962.7787
792819,58400,9961.3518
793390,59200,9959.8949
793972,60000,9962.543
794551,60800,9961.8307
795139,61600,9963.9456
795718,62400,9961.8307
796286,63200,9959.443
796843,64000,9956.1939
797426,64800,9962.7787
797991,65600,9958.7611
798555,66400,9957.9787
799115,67200,9956.9643
799691,68000,9961.1111
800266,68800,9960.8696
800844,69600,9961.5917
801444,70400,9966.6667
801985,71200,9952.1257
802572,72000,9963.7138
803142,72800,9959.8246
803719,73600,9961.1785
804268,74400,9954.8273
804834,75200,9958.4809
805428,76000,9965.3199
806017,76800,9964.1766
806593,77600,9961.2847
807152,78400,9956.8873
807740,79200,9963.7755
808312,80000,9960.1399
808899,80800,9963.7138
809476,81600,9961.5251
810035,82400,9957.0662
810598,83200,9957.5488
811166,84000,9959.1549
811762,84800,9965.7718
812341,85600,9961.8307
812914,86400,9960.3839
813493,87200,9961.8307
814066,88000,9960.3839
814653,88800,9963.8842
815237,89600,9962.8425
815798,90400,9957.3975
816358,91200,9957.1429
816921,92000,9958.0817
817476,92800,9955.8559
818049,93600,9960.2094
818612,94400,9958.0817
819193,95200,9962.1343
819758,96000,9958.4071
820326,96800,9959.331
820908,97600,9962.543
821489,98400,9962.1343
822057,99200,9959.1549
822608,100000,9954.8094
823186,800,9961.8358
823783,1600,9965.9079
824352,2400,9960.0846
824948,3200,9966.933
825537,4000,9965.0834
826117,4800,9962.3933
826690,5600,9960.7127
827265,6400,9961.4524
827830,7200,9958.4798
828395,8000,9958.5735
828982,8800,9963.9541
829551,9600,9959.8262
830123,10400,9960.1294
830733,11200,9969.0837
831313,12000,9962.4744
831893,12800,9962.2311
832499,13600,9968.2196
833051,14400,9955.328
833640,15200,9964.4161
834206,16000,9959.0727
834808,16800,9967.2659
835408,17600,9967.1369
835988,18400,9962.2311
836568,19200,9962.3122
837144,20000,9961.2744
837733,20800,9964.8153
838308,21600,9961.2888
838903,22400,9965.4572
839483,23200,9962.3122
840043,24000,9957.7519
840623,24800,9962.0484
841209,25600,9964.6436
841804,26400,9965.6153
842385,27200,9962.3873
842966,28000,9962.792
843526,28800,9958.1931
844102,29600,9961.0192
844679,30400,9961.586
845262,31200,9963.1821
845849,32000,9963.7939
846445,32800,9966.2452
847039,33600,9966.0524
847631,34400,9965.1032
848201,35200,9960.6088
848787,36000,9963.5513
849371,36800,9963.7588
849956,37600,9963.5694
850542,38400,9963.722
851119,39200,9961.5148
851677,40000,9957.3051
852250,40800,9960.5481
852825,41600,9961.0331
853404,42400,9961.9932
853975,43200,9960.4203
854561,44000,9963.3706
855126,44800,9958.5735
855702,45600,9961.1927
856287,46400,9963.489
856855,47200,9959.4138
857411,48000,9956.4641
857996,48800,9963.3079
858580,49600,9963.4163
859148,50400,9959.4033
859740,51200,9965.1826
860326,52000,9963.8022
860918,52800,9965.0238
861503,53600,9963.489
862091,54400,9964.3556
862678,55200,9964.2932
863251,56000,9960.7122
863834,56800,9962.9401
864416,57600,9962.8662
864976,58400,9957.8359
865553,59200,9961.2497
866154,60000,9966.8885
866726,60800,9960.3043
867300,61600,9961.1291
867876,62400,9961.5193
868474,63200,9966.2894
869064,64000,9965.0646
869634,64800,9960.0617
870217,65600,9963.2627
870767,66400,9955.3456
871350,67200,9963.3536
871942,68000,9964.9343
872505,68800,9958.0711
873077,69600,9961.2381
873656,70400,9962.3181
874236,71200,9962.1501
874819,72000,9964.0176
875422,72800,9967.642
876013,73600,9964.9545
876584,74400,9960.142
877163,75200,9962.2369
877710,76000,9954.2636
878282,76800,9960.808
878850,77600,9959.4033
879427,78400,9961.1785
879999,79200,9960.6332
880576,80000,9961.7593
881170,80800,9965.9816
